campaign_id,date,platform,ad_type,target_audience,ad_spend,impressions,clicks,conversions,revenue,cpm,ctr,cvr,cpc,cpa,roas,hour,time_period
CMP_20240317_009,2024-03-17,Toutiao,Search Ad,18-25 Female,8390.25,355164,9088,606,182290.15,23.62,0.0256,0.0667,0.92,13.85,21.73,3,late night
CMP_20240317_010,2024-03-17,Toutiao,Video Ad,46-55 User,37702.71,1842038,23843,1539,571234.8,20.47,0.0129,0.0646,1.58,24.5,15.15,6,morning
CMP_20240317_011,2024-03-17,Toutiao,Search Ad,55+ User,7481.74,457260,7384,469,276056.45,16.36,0.0161,0.0636,1.01,15.95,36.9,17,afternoon
CMP_20240317_012,2024-03-17,Toutiao,Video Ad,46-55 User,6508.73,370873,4864,282,138483.37,17.55,0.0131,0.058,1.34,23.08,21.28,7,morning
CMP_20240317_013,2024-03-17,Toutiao,In-feed Ad,26-35 Female,24503.86,896291,26953,4209,2421286.49,27.34,0.0301,0.1562,0.91,5.82,98.81,17,afternoon
CMP_20240317_014,2024-03-17,Douyin,Splash Ad,26-35 Male,19268.32,747119,25432,2452,1033690.5,25.79,0.034,0.0964,0.76,7.86,53.65,12,afternoon
CMP_20240317_015,2024-03-17,Douyin,Splash Ad,26-35 Female,15589.65,596154,23413,3140,831231.74,26.15,0.0393,0.1342,0.67,4.96,53.32,21,evening
CMP_20240317_016,2024-03-17,Toutiao,Splash Ad,26-35 Male,7227.19,347655,7041,517,165518.59,20.79,0.0203,0.0735,1.03,13.98,22.9,22,evening
CMP_20240317_017,2024-03-17,Toutiao,Search Ad,18-25 Female,22121.62,1435055,42193,3522,1113043.45,15.42,0.0294,0.0835,0.52,6.28,50.31,3,late night
CMP_20240317_018,2024-03-17,Toutiao,Splash Ad,36-45 Male,37480.4,1855137,35417,3088,1055575.69,20.2,0.0191,0.0872,1.06,12.14,28.16,23,evening
CMP_20240317_019,2024-03-17,Xigua,Splash Ad,18-25 Male,18868.59,720136,22443,1847,406954.51,26.2,0.0312,0.0823,0.84,10.22,21.57,3,late night
CMP_20240317_020,2024-03-17,Toutiao,Brand Ad,36-45 Female,21252.11,1269852,25681,3164,1008512.15,16.74,0.0202,0.1232,0.83,6.72,47.45,7,morning
CMP_20240318_001,2024-03-18,Douyin,In-feed Ad,36-45 Male,45208.85,1338417,33492,6293,1759765.54,33.78,0.025,0.1879,1.35,7.18,38.93,8,morning
CMP_20240318_002,2024-03-18,Toutiao,In-feed Ad,18-25 Male,28138.12,1336912,43775,4034,825139.15,21.05,0.0327,0.0922,0.64,6.98,29.32,17,afternoon
CMP_20240318_003,2024-03-18,Toutiao,Splash Ad,36-45 Male,37560.21,1463335,22150,1401,694240.57,25.67,0.0151,0.0633,1.7,26.81,18.48,17,afternoon
CMP_20240318_004,2024-03-18,Xigua,Splash Ad,26-35 Male,18839.29,1018493,28326,1757,840163.85,18.5,0.0278,0.062,0.67,10.72,44.6,15,afternoon
CMP_20240318_005,2024-03-18,Toutiao,Splash Ad,55+ User,26244.86,1225491,17412,1325,624798.79,21.42,0.0142,0.0761,1.51,19.81,23.81,14,afternoon
CMP_20240318_006,2024-03-18,Douyin,In-feed Ad,46-55 User,48646.65,1756890,33992,3060,730908.01,27.69,0.0193,0.09,1.43,15.9,15.02,5,late night
CMP_20240318_007,2024-03-18,Xigua,Video Ad,18-25 Male,13566.84,624690,20967,2233,370016.81,21.72,0.0336,0.1065,0.65,6.08,27.27,22,evening
CMP_20240318_008,2024-03-18,Xigua,In-feed Ad,26-35 Female,5703.56,384704,9965,917,174929.85,14.83,0.0259,0.0921,0.57,6.22,30.67,14,afternoon
CMP_20240318_009,2024-03-18,Xigua,Video Ad,26-35 Female,25293.2,1307230,49581,7562,3476352.41,19.35,0.0379,0.1525,0.51,3.34,137.44,18,evening
CMP_20240318_010,2024-03-18,Douyin,Video Ad,36-45 Male,33677.59,1095062,37250,3066,699334.38,30.75,0.034,0.0823,0.9,10.98,20.77,4,late night
CMP_20240318_011,2024-03-18,Toutiao,In-feed Ad,26-35 Male,14552.68,878769,29561,2944,1310857.7,16.56,0.0336,0.0996,0.49,4.94,90.08,9,morning
CMP_20240318_012,2024-03-18,Douyin,Video Ad,18-25 Female,14224.1,495298,22368,1430,410548.3,28.72,0.0452,0.0639,0.64,9.95,28.86,20,evening
CMP_20240318_013,2024-03-18,Toutiao,In-feed Ad,36-45 Male,15396.82,629553,18120,2177,931054.24,24.46,0.0288,0.1202,0.85,7.07,60.47,5,late night
CMP_20240318_014,2024-03-18,Toutiao,Search Ad,18-25 Female,24320.49,961171,21202,1568,512613.38,25.3,0.0221,0.074,1.15,15.51,21.08,12,afternoon
CMP_20240318_015,2024-03-18,Xigua,Splash Ad,46-55 User,25857.48,1249360,19438,1275,471874.71,20.7,0.0156,0.0656,1.33,20.28,18.25,2,late night
CMP_20240318_016,2024-03-18,Xigua,Search Ad,46-55 User,14755.98,962294,14496,794,250123.79,15.33,0.0151,0.0548,1.02,18.58,16.95,10,morning
CMP_20240318_017,2024-03-18,Douyin,Video Ad,18-25 Male,20022.89,819769,27912,1517,384608.44,24.43,0.034,0.0544,0.72,13.2,19.21,2,late night
CMP_20240318_018,2024-03-18,Toutiao,Brand Ad,18-25 Female,35010.53,1645677,35023,1834,394867.43,21.27,0.0213,0.0524,1.0,19.09,11.28,18,evening
CMP_20240318_019,2024-03-18,Douyin,Search Ad,18-25 Female,16949.1,708910,24226,1743,489371.68,23.91,0.0342,0.072,0.7,9.72,28.87,20,evening
CMP_20240318_020,2024-03-18,Xigua,Brand Ad,18-25 Female,11599.77,577371,13010,1032,281248.52,20.09,0.0225,0.0793,0.89,11.24,24.25,21,evening
CMP_20240318_021,2024-03-18,Xigua,Video Ad,36-45 Female,19343.52,712946,23694,4005,1012288.43,27.13,0.0332,0.169,0.82,4.83,52.33,1,late night
CMP_20240318_022,2024-03-18,Xigua,In-feed Ad,18-25 Female,34187.86,2707735,88454,8372,3009291.57,12.63,0.0327,0.0947,0.39,4.08,88.02,6,morning
CMP_20240318_023,2024-03-18,Xigua,Splash Ad,26-35 Female,12743.31,613727,12994,1511,470377.97,20.76,0.0212,0.1164,0.98,8.43,36.91,9,morning
CMP_20240318_024,2024-03-18,Douyin,Search Ad,18-25 Male,21868.35,705454,23993,1524,350196.36,31.0,0.034,0.0635,0.91,14.35,16.01,1,late night
CMP_20240319_001,2024-03-19,Douyin,In-feed Ad,36-45 Female,44898.02,1529963,30814,6311,2982917.6,29.35,0.0201,0.2048,1.46,7.11,66.44,4,late night
CMP_20240319_002,2024-03-19,Douyin,Video Ad,18-25 Female,37776.26,1146939,41529,2535,621986.91,32.94,0.0362,0.061,0.91,14.9,16.47,23,evening
CMP_20240319_003,2024-03-19,Toutiao,Video Ad,18-25 Male,16187.46,748822,18375,1013,251832.97,21.62,0.0245,0.0552,0.88,15.98,15.56,23,evening
CMP_20240319_004,2024-03-19,Toutiao,Brand Ad,26-35 Female,8373.62,671151,18192,1492,626345.78,12.48,0.0271,0.082,0.46,5.61,74.8,7,morning
CMP_20240319_005,2024-03-19,Xigua,Splash Ad,26-35 Female,16412.91,738920,21673,1925,901343.33,22.21,0.0293,0.0889,0.76,8.53,54.92,1,late night
CMP_20240319_006,2024-03-19,Douyin,Video Ad,18-25 Female,45750.92,2514773,89989,8714,2711719.39,18.19,0.0358,0.0968,0.51,5.25,59.27,22,evening
CMP_20240319_007,2024-03-19,Douyin,In-feed Ad,26-35 Female,23490.5,900012,23321,2541,1008175.83,26.1,0.0259,0.109,1.01,9.24,42.92,7,morning
CMP_20240319_008,2024-03-19,Douyin,In-feed Ad,26-35 Male,5829.54,324600,8491,1300,291599.6,17.96,0.0262,0.1532,0.69,4.48,50.02,15,afternoon
CMP_20240319_009,2024-03-19,Douyin,Brand Ad,26-35 Male,49557.43,1416075,39463,4341,1850816.33,35.0,0.0279,0.11,1.26,11.42,37.35,19,evening
CMP_20240319_010,2024-03-19,Toutiao,In-feed Ad,18-25 Male,14033.3,549857,19230,1682,433556.37,25.52,0.035,0.0875,0.73,8.34,30.89,23,evening
CMP_20240319_011,2024-03-19,Xigua,In-feed Ad,26-35 Male,4680.56,173500,4875,431,165767.23,26.98,0.0281,0.0885,0.96,10.86,35.42,10,morning
CMP_20240319_012,2024-03-19,Toutiao,Search Ad,36-45 Male,27938.85,2043694,36110,2921,1118725.16,13.67,0.0177,0.0809,0.77,9.56,40.04,1,late night
CMP_20240319_013,2024-03-19,Xigua,Splash Ad,18-25 Male,25135.7,1309716,31003,1466,395462.47,19.19,0.0237,0.0473,0.81,17.15,15.73,3,late night
CMP_20240319_014,2024-03-19,Douyin,Video Ad,36-45 Male,22175.97,1037132,37280,3101,710170.9,21.38,0.0359,0.0832,0.59,7.15,32.02,9,morning
CMP_20240319_015,2024-03-19,Toutiao,Splash Ad,26-35 Male,22924.83,1426495,26013,2229,1152262.86,16.07,0.0182,0.0857,0.88,10.28,50.26,8,morning
CMP_20240319_016,2024-03-19,Xigua,In-feed Ad,18-25 Female,34140.05,1630666,42910,3857,898447.75,20.94,0.0263,0.0899,0.8,8.85,26.32,10,morning
CMP_20240319_017,2024-03-19,Douyin,Splash Ad,26-35 Male,29041.18,1381251,34717,2982,489270.12,21.03,0.0251,0.0859,0.84,9.74,16.85,7,morning
CMP_20240320_001,2024-03-20,Xigua,In-feed Ad,18-25 Male,5233.98,216205,4951,360,63729.71,24.21,0.0229,0.0728,1.06,14.54,12.18,16,afternoon
CMP_20240320_002,2024-03-20,Douyin,Search Ad,46-55 User,39014.3,2370295,47539,3643,1357517.24,16.46,0.0201,0.0766,0.82,10.71,34.8,1,late night
CMP_20240320_003,2024-03-20,Xigua,In-feed Ad,46-55 User,28694.01,1542035,20435,1795,430203.26,18.61,0.0133,0.0878,1.4,15.99,14.99,5,late night
CMP_20240320_004,2024-03-20,Xigua,Brand Ad,26-35 Female,13743.76,1029131,25779,2758,686894.98,13.35,0.025,0.107,0.53,4.98,49.98,3,late night
CMP_20240320_005,2024-03-20,Douyin,Search Ad,55+ User,37433.85,1355032,19915,1999,660026.13,27.63,0.0147,0.1004,1.88,18.73,17.63,16,afternoon
CMP_20240320_006,2024-03-20,Toutiao,Splash Ad,36-45 Male,18711.58,1320632,22970,1473,803669.9,14.17,0.0174,0.0641,0.81,12.7,42.95,4,late night
CMP_20240320_007,2024-03-20,Douyin,In-feed Ad,46-55 User,9271.94,433733,9086,1207,453967.25,21.38,0.0209,0.1328,1.02,7.68,48.96,17,afternoon
CMP_20240320_008,2024-03-20,Toutiao,Splash Ad,26-35 Male,31249.47,1828383,34526,3285,740396.18,17.09,0.0189,0.0951,0.91,9.51,23.69,6,morning
CMP_20240320_009,2024-03-20,Xigua,Search Ad,18-25 Male,18932.15,1468358,46172,3660,838889.15,12.89,0.0314,0.0793,0.41,5.17,44.31,7,morning
CMP_20240320_010,2024-03-20,Toutiao,Search Ad,26-35 Female,10056.54,476809,12398,1161,605787.49,21.09,0.026,0.0937,0.81,8.66,60.24,17,afternoon
CMP_20240320_011,2024-03-20,Douyin,In-feed Ad,55+ User,30594.61,992906,18746,2918,521648.54,30.81,0.0189,0.1557,1.63,10.48,17.05,17,afternoon
CMP_20240320_012,2024-03-20,Toutiao,In-feed Ad,18-25 Male,29237.58,2189072,80661,8101,1695605.23,13.36,0.0368,0.1004,0.36,3.61,57.99,19,evening
CMP_20240320_013,2024-03-20,Douyin,Splash Ad,46-55 User,44441.85,1386953,28785,2415,1160463.25,32.04,0.0208,0.0839,1.54,18.4,26.11,2,late night
CMP_20240320_014,2024-03-20,Douyin,In-feed Ad,55+ User,48465.63,1980565,38793,3613,1030158.89,24.47,0.0196,0.0932,1.25,13.41,21.26,10,morning
CMP_20240320_015,2024-03-20,Toutiao,Splash Ad,26-35 Female,32813.26,2701151,57716,3749,1477166.48,12.15,0.0214,0.065,0.57,8.75,45.02,3,late night
CMP_20240320_016,2024-03-20,Toutiao,Brand Ad,36-45 Male,38181.14,1498524,25763,2267,1341115.89,25.48,0.0172,0.088,1.48,16.84,35.13,14,afternoon
CMP_20240320_017,2024-03-20,Toutiao,Video Ad,26-35 Male,5742.41,457348,9935,697,191758.49,12.56,0.0217,0.0702,0.58,8.24,33.39,16,afternoon
CMP_20240320_018,2024-03-20,Toutiao,In-feed Ad,18-25 Male,26108.67,952606,36252,3191,995381.28,27.41,0.0381,0.088,0.72,8.18,38.12,2,late night
CMP_20240320_019,2024-03-20,Xigua,In-feed Ad,18-25 Female,8996.07,477993,11294,921,224778.03,18.82,0.0236,0.0816,0.8,9.77,24.99,14,afternoon
CMP_20240320_020,2024-03-20,Xigua,Search Ad,46-55 User,10223.09,550091,8813,526,143015.68,18.58,0.016,0.0597,1.16,19.44,13.99,1,late night
CMP_20240320_021,2024-03-20,Toutiao,Video Ad,26-35 Male,33128.9,1377606,35323,3167,929609.1,24.05,0.0256,0.0897,0.94,10.46,28.06,4,late night
CMP_20240320_022,2024-03-20,Toutiao,Splash Ad,26-35 Male,25867.58,1336062,32714,2165,1007355.29,19.36,0.0245,0.0662,0.79,11.95,38.94,10,morning
CMP_20240320_023,2024-03-20,Douyin,Search Ad,26-35 Female,28222.29,1287545,39739,5017,1487658.69,21.92,0.0309,0.1262,0.71,5.63,52.71,22,evening
CMP_20240320_024,2024-03-20,Douyin,Splash Ad,36-45 Female,11643.62,482710,9299,713,229115.72,24.12,0.0193,0.0768,1.25,16.33,19.68,15,afternoon
CMP_20240321_001,2024-03-21,Toutiao,In-feed Ad,26-35 Male,25079.34,1796020,65564,5833,1885147.36,13.96,0.0365,0.089,0.38,4.3,75.17,4,late night
CMP_20240321_002,2024-03-21,Douyin,Search Ad,26-35 Female,25292.49,993983,28888,3200,594109.62,25.45,0.0291,0.1108,0.88,7.9,23.49,21,evening
CMP_20240321_003,2024-03-21,Douyin,Video Ad,18-25 Male,26309.28,878988,41416,3405,1027704.37,29.93,0.0471,0.0822,0.64,7.73,39.06,15,afternoon
CMP_20240321_004,2024-03-21,Toutiao,Brand Ad,18-25 Female,12119.02,848007,21865,1120,172064.05,14.29,0.0258,0.0512,0.55,10.82,14.2,5,late night
CMP_20240321_005,2024-03-21,Toutiao,Splash Ad,46-55 User,36086.44,2749831,45894,3191,1011572.04,13.12,0.0167,0.0695,0.79,11.31,28.03,3,late night
CMP_20240321_006,2024-03-21,Douyin,Splash Ad,36-45 Male,11782.96,572634,10789,891,263161.42,20.58,0.0188,0.0827,1.09,13.22,22.33,6,morning
CMP_20240321_007,2024-03-21,Toutiao,Video Ad,18-25 Male,34476.19,1483077,29710,1338,406005.07,23.25,0.02,0.0451,1.16,25.77,11.78,8,morning
CMP_20240321_008,2024-03-21,Xigua,Search Ad,18-25 Male,24044.52,1365273,32776,2315,725731.59,17.61,0.024,0.0706,0.73,10.39,30.18,11,morning
CMP_20240321_009,2024-03-21,Douyin,Splash Ad,26-35 Female,34404.5,1198281,37163,2644,1054718.53,28.71,0.031,0.0712,0.93,13.01,30.66,3,late night
CMP_20240321_010,2024-03-21,Toutiao,In-feed Ad,26-35 Male,10224.88,473483,13604,1103,291129.67,21.59,0.0287,0.0811,0.75,9.27,28.47,23,evening
CMP_20240321_011,2024-03-21,Douyin,Splash Ad,46-55 User,22058.9,1452035,23213,1432,276413.0,15.19,0.016,0.0617,0.95,15.4,12.53,5,late night
CMP_20240321_012,2024-03-21,Xigua,Video Ad,36-45 Male,30722.55,1635099,54920,7542,2961896.69,18.79,0.0336,0.1373,0.56,4.07,96.41,21,evening
CMP_20240321_013,2024-03-21,Toutiao,Brand Ad,26-35 Male,27123.03,1370469,33652,3143,1115369.97,19.79,0.0246,0.0934,0.81,8.63,41.12,11,morning
CMP_20240321_014,2024-03-21,Xigua,Splash Ad,36-45 Male,32880.49,1382078,29488,2493,684324.99,23.79,0.0213,0.0846,1.12,13.19,20.81,10,morning
CMP_20240321_015,2024-03-21,Xigua,Splash Ad,36-45 Female,25415.04,1198849,21701,2318,980663.98,21.2,0.0181,0.1068,1.17,10.96,38.59,9,morning
CMP_20240321_016,2024-03-21,Xigua,In-feed Ad,36-45 Female,5995.62,441030,8871,1067,552595.58,13.59,0.0201,0.1204,0.68,5.62,92.17,15,afternoon
CMP_20240321_017,2024-03-21,Douyin,In-feed Ad,26-35 Female,43850.53,2411583,56127,8110,2325741.22,18.18,0.0233,0.1445,0.78,5.41,53.04,21,evening
CMP_20240321_018,2024-03-21,Xigua,In-feed Ad,36-45 Female,7101.34,263560,4625,506,246383.35,26.94,0.0176,0.1094,1.54,14.03,34.7,4,late night
CMP_20240322_001,2024-03-22,Douyin,In-feed Ad,18-25 Male,13981.44,907519,27902,2950,689079.13,15.41,0.0307,0.1058,0.5,4.74,49.29,6,morning
CMP_20240322_002,2024-03-22,Toutiao,Splash Ad,18-25 Female,35979.71,1874691,48183,3768,818474.53,19.19,0.0257,0.0782,0.75,9.55,22.75,22,evening
CMP_20240322_003,2024-03-22,Douyin,Search Ad,26-35 Female,43902.03,1617226,37362,4392,1083110.82,27.15,0.0231,0.1176,1.18,10.0,24.67,19,evening
CMP_20240322_004,2024-03-22,Xigua,Splash Ad,26-35 Female,17703.88,802599,17512,2091,823802.96,22.06,0.0218,0.1194,1.01,8.47,46.53,5,late night
CMP_20240322_005,2024-03-22,Douyin,Search Ad,26-35 Female,9913.5,534019,12590,1483,452479.58,18.56,0.0236,0.1178,0.79,6.68,45.64,7,morning
CMP_20240322_006,2024-03-22,Toutiao,Brand Ad,26-35 Male,23819.97,863238,20425,1888,891122.47,27.59,0.0237,0.0925,1.17,12.62,37.41,3,late night
CMP_20240322_007,2024-03-22,Toutiao,Brand Ad,26-35 Female,13978.13,665488,13831,1328,363027.1,21.0,0.0208,0.0961,1.01,10.53,25.97,20,evening
CMP_20240322_008,2024-03-22,Toutiao,In-feed Ad,36-45 Female,14968.29,849291,18546,3233,908951.6,17.62,0.0218,0.1744,0.81,4.63,60.73,15,afternoon
CMP_20240322_009,2024-03-22,Xigua,Search Ad,46-55 User,15043.7,660390,11102,927,241817.3,22.78,0.0168,0.0836,1.36,16.23,16.07,3,late night
CMP_20240322_010,2024-03-22,Toutiao,In-feed Ad,36-45 Female,18348.73,968951,25301,3835,1405120.28,18.94,0.0261,0.1516,0.73,4.78,76.58,15,afternoon
CMP_20240322_011,2024-03-22,Toutiao,Video Ad,26-35 Male,15928.73,684134,15275,1120,447258.35,23.28,0.0223,0.0734,1.04,14.22,28.08,18,evening
CMP_20240322_012,2024-03-22,Xigua,Search Ad,46-55 User,8363.04,576517,9373,860,280042.37,14.51,0.0163,0.0918,0.89,9.72,33.49,3,late night
CMP_20240322_013,2024-03-22,Toutiao,In-feed Ad,26-35 Male,33798.26,1489913,48932,6302,2724587.95,22.68,0.0328,0.1288,0.69,5.36,80.61,18,evening
CMP_20240322_014,2024-03-22,Douyin,Splash Ad,18-25 Male,19965.81,589000,14231,931,126137.13,33.9,0.0242,0.0655,1.4,21.45,6.32,11,morning
CMP_20240322_015,2024-03-22,Xigua,Brand Ad,18-25 Male,32900.3,1264387,30968,2198,336104.0,26.02,0.0245,0.071,1.06,14.97,10.22,19,evening
CMP_20240322_016,2024-03-22,Xigua,In-feed Ad,36-45 Female,18198.74,757088,17582,1495,899299.37,24.04,0.0232,0.085,1.04,12.17,49.42,6,morning
CMP_20240322_017,2024-03-22,Douyin,Splash Ad,18-25 Female,25743.0,882582,23238,1964,452335.32,29.17,0.0263,0.0845,1.11,13.11,17.57,12,afternoon
CMP_20240322_018,2024-03-22,Douyin,In-feed Ad,26-35 Female,39501.4,1264496,41087,6647,2075026.65,31.24,0.0325,0.1618,0.96,5.94,52.53,12,afternoon
CMP_20240322_019,2024-03-22,Douyin,Splash Ad,26-35 Male,7082.59,217090,6911,645,132428.05,32.63,0.0318,0.0934,1.02,10.98,18.7,19,evening
CMP_20240322_020,2024-03-22,Douyin,Brand Ad,36-45 Male,29790.29,1283279,32780,4223,1836829.0,23.21,0.0255,0.1289,0.91,7.05,61.66,18,evening
CMP_20240322_021,2024-03-22,Xigua,Splash Ad,18-25 Female,25333.18,1088354,28009,2134,559664.67,23.28,0.0257,0.0762,0.9,11.87,22.09,21,evening
CMP_20240322_022,2024-03-22,Xigua,In-feed Ad,26-35 Male,22064.44,1533596,42125,4468,1415715.54,14.39,0.0275,0.1061,0.52,4.94,64.16,11,morning
CMP_20240323_001,2024-03-23,Douyin,Brand Ad,55+ User,9391.06,594186,13169,1106,486760.26,15.8,0.0222,0.0841,0.71,8.49,51.83,23,evening
CMP_20240323_002,2024-03-23,Xigua,Video Ad,26-35 Female,28787.45,1750994,84303,9594,2394559.83,16.44,0.0481,0.1138,0.34,3.0,83.18,3,late night
CMP_20240323_003,2024-03-23,Douyin,Brand Ad,46-55 User,12482.35,393776,7476,640,117818.72,31.7,0.019,0.0856,1.67,19.5,9.44,12,afternoon
CMP_20240323_004,2024-03-23,Douyin,Video Ad,46-55 User,36443.97,1263502,35688,3212,1228373.79,28.84,0.0282,0.09,1.02,11.35,33.71,16,afternoon
CMP_20240323_005,2024-03-23,Xigua,In-feed Ad,18-25 Male,24695.82,1286820,42026,2314,805384.0,19.19,0.0327,0.0551,0.59,10.67,32.61,11,morning
CMP_20240323_006,2024-03-23,Xigua,Brand Ad,46-55 User,4391.92,283790,4151,400,195925.76,15.48,0.0146,0.0964,1.06,10.98,44.61,4,late night
CMP_20240323_007,2024-03-23,Xigua,In-feed Ad,18-25 Female,25849.92,1784424,60292,3628,661310.91,14.49,0.0338,0.0602,0.43,7.13,25.58,12,afternoon
CMP_20240323_008,2024-03-23,Xigua,Splash Ad,46-55 User,11399.72,729588,12379,1115,421110.68,15.62,0.017,0.0901,0.92,10.22,36.94,10,morning
CMP_20240323_009,2024-03-23,Toutiao,Video Ad,26-35 Male,4807.14,184555,3884,251,58517.7,26.05,0.021,0.0649,1.24,19.15,12.17,3,late night
CMP_20240323_010,2024-03-23,Xigua,Brand Ad,36-45 Female,31494.9,1695691,38458,3761,1003002.34,18.57,0.0227,0.0978,0.82,8.37,31.85,20,evening
CMP_20240323_011,2024-03-23,Xigua,In-feed Ad,18-25 Male,13506.73,493211,15443,1482,329820.13,27.39,0.0313,0.096,0.87,9.11,24.42,13,afternoon
CMP_20240323_012,2024-03-23,Xigua,Brand Ad,26-35 Male,26004.72,1138831,32796,3523,1217663.97,22.83,0.0288,0.1074,0.79,7.38,46.82,15,afternoon
CMP_20240323_013,2024-03-23,Xigua,Splash Ad,46-55 User,28567.11,2120303,30876,3007,917012.54,13.47,0.0146,0.0974,0.93,9.5,32.1,11,morning
CMP_20240323_014,2024-03-23,Douyin,Brand Ad,18-25 Female,6812.66,215983,8160,707,204094.92,31.54,0.0378,0.0868,0.83,9.64,29.96,18,evening
CMP_20240323_015,2024-03-23,Xigua,Brand Ad,46-55 User,33824.34,1382043,28146,2609,1212000.94,24.47,0.0204,0.0927,1.2,12.96,35.83,12,afternoon
CMP_20240323_016,2024-03-23,Toutiao,Brand Ad,26-35 Male,19819.59,997032,22060,1988,752122.9,19.88,0.0221,0.0902,0.9,9.97,37.95,9,morning
CMP_20240323_017,2024-03-23,Douyin,Brand Ad,18-25 Male,34028.72,1524563,48475,2707,712111.89,22.32,0.0318,0.0558,0.7,12.57,20.93,6,morning
CMP_20240323_018,2024-03-23,Douyin,Search Ad,26-35 Male,10259.21,378394,14281,1221,401885.34,27.11,0.0377,0.0856,0.72,8.4,39.17,16,afternoon
CMP_20240323_019,2024-03-23,Toutiao,Video Ad,18-25 Female,12698.85,671197,16510,857,271852.06,18.92,0.0246,0.0519,0.77,14.82,21.41,11,morning
CMP_20240323_020,2024-03-23,Douyin,Video Ad,36-45 Male,15114.21,554425,21114,2648,1149289.4,27.26,0.0381,0.1255,0.72,5.71,76.04,9,morning
CMP_20240324_001,2024-03-24,Douyin,In-feed Ad,36-45 Female,17935.57,721535,20648,2980,571378.41,24.86,0.0286,0.1443,0.87,6.02,31.86,5,late night
CMP_20240324_002,2024-03-24,Douyin,Splash Ad,36-45 Female,25479.03,1160820,33158,2858,706424.56,21.95,0.0286,0.0862,0.77,8.91,27.73,10,morning
CMP_20240324_003,2024-03-24,Toutiao,Brand Ad,18-25 Male,32739.15,1250477,31043,2400,618938.22,26.18,0.0248,0.0773,1.05,13.64,18.91,2,late night
CMP_20240324_004,2024-03-24,Toutiao,Brand Ad,36-45 Female,8322.18,414987,9519,737,441743.95,20.05,0.0229,0.0775,0.87,11.29,53.08,19,evening
CMP_20240324_005,2024-03-24,Toutiao,Search Ad,18-25 Male,26493.29,2088629,69172,4087,764617.85,12.68,0.0331,0.0591,0.38,6.48,28.86,17,afternoon
CMP_20240324_006,2024-03-24,Xigua,Search Ad,36-45 Male,13671.12,515983,12148,1038,622753.26,26.5,0.0235,0.0855,1.13,13.17,45.55,9,morning
CMP_20240324_007,2024-03-24,Toutiao,Video Ad,18-25 Female,28586.77,2159039,70209,3823,1071751.48,13.24,0.0325,0.0545,0.41,7.48,37.49,16,afternoon
CMP_20240324_008,2024-03-24,Toutiao,Splash Ad,46-55 User,18240.24,1384548,21446,1110,565312.63,13.17,0.0155,0.0518,0.85,16.43,30.99,7,morning
CMP_20240324_009,2024-03-24,Douyin,Video Ad,55+ User,15598.28,784274,23128,1813,756874.1,19.89,0.0295,0.0784,0.67,8.6,48.52,3,late night
CMP_20240324_010,2024-03-24,Xigua,Splash Ad,55+ User,4463.7,346539,5602,514,286062.19,12.88,0.0162,0.0919,0.8,8.68,64.09,7,morning
CMP_20240324_011,2024-03-24,Xigua,In-feed Ad,26-35 Male,13997.41,549191,13329,932,310031.3,25.49,0.0243,0.07,1.05,15.02,22.15,0,late night
CMP_20240324_012,2024-03-24,Xigua,Brand Ad,55+ User,33644.04,1776381,35054,3658,1722927.99,18.94,0.0197,0.1044,0.96,9.2,51.21,20,evening
CMP_20240324_013,2024-03-24,Douyin,Video Ad,36-45 Male,31206.28,1283579,50246,6251,1962432.07,24.31,0.0391,0.1244,0.62,4.99,62.89,13,afternoon
CMP_20240324_014,2024-03-24,Xigua,In-feed Ad,26-35 Male,8686.02,398724,9940,1150,327816.96,21.78,0.0249,0.1158,0.87,7.55,37.74,6,morning
CMP_20240324_015,2024-03-24,Toutiao,Splash Ad,55+ User,22441.3,981052,17403,1000,480013.24,22.87,0.0177,0.0575,1.29,22.44,21.39,1,late night
CMP_20240324_016,2024-03-24,Douyin,In-feed Ad,46-55 User,49264.74,1865049,36672,4990,1050360.72,26.41,0.0197,0.1361,1.34,9.87,21.32,23,evening
CMP_20240324_017,2024-03-24,Douyin,Splash Ad,46-55 User,26072.99,826312,16305,1132,580186.21,31.55,0.0197,0.0695,1.6,23.03,22.25,7,morning
CMP_20240324_018,2024-03-24,Douyin,In-feed Ad,36-45 Female,39451.55,1207365,35418,5711,1780867.88,32.68,0.0293,0.1613,1.11,6.91,45.14,0,late night
CMP_20240324_019,2024-03-24,Douyin,Brand Ad,18-25 Female,13081.16,686539,21008,1948,666610.81,19.05,0.0306,0.0927,0.62,6.72,50.96,18,evening
CMP_20240324_020,2024-03-24,Toutiao,Splash Ad,18-25 Male,24866.51,1850849,55862,4661,1680598.01,13.44,0.0302,0.0835,0.45,5.34,67.58,2,late night
CMP_20240324_021,2024-03-24,Xigua,Video Ad,18-25 Female,7619.34,408624,16571,1484,332999.02,18.65,0.0406,0.0896,0.46,5.13,43.7,8,morning
CMP_20240325_001,2024-03-25,Xigua,Splash Ad,36-45 Female,19057.18,750201,13847,1276,337156.88,25.4,0.0185,0.0922,1.38,14.94,17.69,12,afternoon
